ID;Nº veces alquilado
15371054;0
17758172;0
5874556;8
14353855;3
14506824;8
686041;4
15052193;18
692358;82
1529540;13
6188369;3
12671267;16
16712620;0
15898112;6
14389704;1
16542257;16
17677054;2
18091643;0
8395896;5
8908270;237
16404363;1
16138478;0
12884849;6
6372766;0
16079501;0
1523401;6
1964727;0
1803679;3
11121053;5
12124128;53
15559586;0
15176888;17
16342590;12
6503144;66
12967689;7
13491442;9
12067347;3
4230273;15
10668737;33
901897;43
901754;2
13645593;48
13907969;1
15674596;17
18032664;0
7376359;14
7089305;10
12846301;0
13800259;0
4602864;72
12794973;25
6550986;1
6183158;69
6348067;85
1460247;1
13464977;14
7673216;77
7704291;25
6477859;15
15991543;9
3856648;1
12279941;46
17710432;0
12861209;0
15884943;1
3150371;80
3378181;90
2070750;20
9832499;55
1868170;46
6554204;3
3861249;0
2816173;78
12660354;8
8394957;49
1006081;49
15728677;1
17027612;6
15673149;3
16118800;3
15798210;15
11505677;1
4596254;26
14129710;0
17010817;2
16222058;8
15402942;11
2558321;124
14647341;2
14130496;6
15763907;17
8948488;8
934057;31
1283931;3
3093756;0
7120227;71
13248025;3
10926925;1
7959700;85
4596183;70
9884691;50
13871896;10
1458472;219
16861573;8
9124408;4
7943964;6
15326674;41
11643280;6
17017812;1
12101328;8
17340985;3
13569570;8
15994331;5
16027015;10
4394265;3
6851621;0
13568498;0
17959910;0
6980381;8
13662304;37
8607519;32
15719726;12
5132517;45
4846291;2
3512657;11
4165648;91
6412481;121
15655127;0
14832436;18
8303125;2
3066366;133
8881869;28
11131452;59
217419;41
15639504;15
11160341;49
4309902;12
16896722;5
15215975;0
9526162;1
11426850;6
16780361;16
17694263;1
12582073;22
13060669;2
9586587;16
9237168;86
14053931;11
16850292;1
759576;2
14619821;24
12813470;0
2754123;5
17426368;0
8957802;0
16884373;22
13653339;36
5702125;23
15325421;11
15879980;9
6934536;0
7208137;116
3811399;1
4599699;12
1005240;90
13535856;10
16387269;0
11469945;49
8413359;0
15979020;2
13286529;1
6503455;62
4864017;128
5659065;63
7321561;16
11678051;9
13837974;26
10065611;2
5276564;98
17133030;2
10579286;82
16189028;0
16908827;11
3992832;54
1075749;69
17473978;5
7914392;171
9666029;23
8545162;0
11856434;5
2029823;51
4148763;3
9571537;3
7302434;0
15428073;17
16426231;0
14706179;3
17250237;0
4245389;97
16319865;1
14172868;0
12683067;14
821410;29
17971437;0
16192711;21
16162644;0
17337315;4
3413779;1
10758145;7
13522183;2
18109842;0
16952387;9
16910600;0
6105648;29
17507065;0
13168487;1
17663064;4
14708647;17
9892232;3
1996086;171
5732498;4
2259804;158
12353397;18
17234287;5
370815;119
5862009;57
1926557;7
12180991;2
11194179;3
12236701;0
4596225;80
8407627;40
18101857;0
16399731;0
6042788;3
17130268;0
12378315;1
3039688;3
1918668;0
16317858;3
7508278;13
9458997;0
2307954;0
1474793;0
16403148;4
15145713;12
9182042;97
6030372;3
8627059;61
9752728;33
16612883;12
15318081;8
4743882;3
3859355;0
17783553;0
5111331;31
2156258;17
6336277;41
2144000;55
9776551;1
5449176;46
16424195;1
8284728;78
2441722;167
9767399;86
6600307;65
17508784;1
13653401;1
15886712;9
17555159;0
17237948;5
4723111;41
3397760;41
16475040;1
6290268;0
15396337;5
647207;175
10992119;0
6539151;5
16768854;20
18102840;0
15219447;8
947222;3
16650196;5
16037746;12
14606670;12
13883135;15
15660043;12
15292998;19
3687295;8
15250648;7
13091807;2
14921660;37
16052952;4
12765287;6
13134402;10
14040545;1
2061480;152
8059488;13
15630333;17
5240343;21
6579689;14
15651554;20
120762;191
17845915;0
9483963;53
7423265;64
3584242;38
8397692;73
14352156;6
12896348;0
6891783;1
12672701;100
14326460;0
13512567;0
17904269;0
7230128;40
13736678;0
13451082;0
9891409;9
13389193;38
15096653;43
14377832;2
16345061;2
644749;65
252440;8
17216130;2
15184769;0
3654455;4
13390757;12
17734654;1
13984942;24
8684336;59
12876059;23
8929267;27
604150;2
11142775;0
9493091;14
16286152;2
1090988;79
6123814;10
6652677;2
11113740;70
17526202;4
6074836;0
16059967;0
17209363;0
4986319;0
6154219;25
14627849;9
14701802;45
15741706;19
1491263;12
9875841;1
14949924;5
12881588;1
6781541;2
16169070;1
16641169;14
17484949;0
13010527;13
676566;38
8607022;11
17003082;0
14971243;36
13488516;33
18039199;0
14480960;0
11438088;0
9771198;0
3897893;59
15004131;16
4009274;7
6272509;0
17416341;1
17475695;0
1644665;135
16969647;0
15726996;0
13365883;1
16689132;0
15792514;2
15964100;5
18084663;0
10362655;4
5693145;49
12937855;0
6407315;1
16111983;7
16047656;4
12109725;6
7108690;20
14833545;2
15390153;0
12214374;9
6092979;20
12692989;2
6234656;12
8851984;26
35146;29
4208724;33
4741144;4
6644598;1
12204438;8
6216745;23
4838088;3
4740794;0
16098786;0
7930959;4
9069145;30
11482976;0
6923636;54
17740658;3
14736309;1
6387266;4
336852;293
17952035;0
17824570;0
10642583;9
9489398;15
7673910;0
17033877;1
18082600;0
364154;11
12279689;17
4731487;52
3720888;12
17408438;0
17427000;0
13257283;31
9215075;59
16111116;0
15061273;20
17338341;4
10916423;25
847273;26
4715153;9
8128423;21
9742300;0
14004991;0
16585743;3
9524358;4
11648578;4
16786602;4
1149636;14
11930450;0
18040462;0
5233152;31
11780499;25
8234621;29
13180438;4
11769106;2
15533196;1
7480642;0
11748751;5
14559926;1
15617499;13
16151376;0
9609003;21
859800;1
354692;73
7931208;12
17872151;0
10766982;0
15022643;2
16787301;7
17742606;0
7061159;9
10966162;15
9247274;21
15842767;6
12992434;7
13614390;1
4686295;40
4883127;39
6748030;7
17189051;0
3827423;9
14245609;20
13639082;3
17329266;3
17228556;0
2410491;83
16134896;3
16200690;0
3649354;2
15699545;2
9185037;0
8444926;2
9476417;5
2059873;60
15393110;3
3458576;0
10763306;7
8957968;1
3529587;0
4514916;9
13457260;5
12983848;0
17405270;0
2513919;101
15200350;1
6249014;20
15675499;18
17744246;0
13937676;0
14628409;24
8991818;0
12107495;63
17365201;0
16697242;11
17024326;2
14472643;27
7020884;31
2195775;34
15253701;27
17006923;1
5846936;43
13746879;2
10286663;4
15855830;11
11670591;33
10082052;0
8376787;5
5677523;55
11687897;1
15433468;4
17210902;0
15876764;0
9581698;31
14780389;10
17429508;2
16889632;39
11293984;0
16723129;0
10501968;61
17108698;1
16118534;1
17399074;0
3535311;3
1518589;5
6003472;0
9141653;78
17620097;0
6550740;1
11862074;29
10758639;32
13703486;3
15325617;18
13246345;35
16332929;1
11519895;3
353713;159
12925911;25
1408400;156
9114411;52
12249897;30
13165992;0
17324637;2
4149807;0
10408439;3
936157;23
6211454;36
8634850;10
769131;4
1654317;9
14922964;12
4600543;7
15575376;0
862462;126
959846;30
6137058;12
10495669;42
18093759;0
16919824;18
5320146;115
13773689;54
8237668;3
9873657;41
11645205;23
17638103;0
334281;109
8493443;0
7735804;50
3377153;182
3976842;5
14568248;0
1628485;135
18053766;0
15408274;4
14983335;1
14892632;4
11196492;2
14277807;53
552183;115
14566789;0
9788059;4
17027532;3
16504715;5
14693685;31
18064736;0
17689824;0
13870633;4
17798768;2
7097089;61
176827;156
13893039;22
7305025;1
891924;65
18071579;0
11703355;17
14706817;19
9627631;5
17234035;2
11939172;0
1928953;65
7794605;20
14054198;2
522639;9
4290579;14
3263280;105
3459367;35
16266390;0
14528986;6
11251956;64
13610432;47
17955008;0
7510165;0
13634914;12
16253767;2
13672335;36
15086384;0
11393884;34
17357741;9
14380976;33
521004;23
13792282;1
7272205;30
12646884;24
13073766;53
17694145;0
15668601;22
14318827;4
17131195;0
13164733;8
449494;85
1341946;45
11687470;15
871387;94
17123459;2
1066993;202
14278803;1
11654927;37
8895105;47
11384951;4
17872595;0
14333089;20
17019510;0
3190072;18
13772944;12
17572636;0
434874;13
3150635;63
13093040;5
7209245;6
18093545;0
17024286;9
17528411;4
17932814;0
1308693;0
402588;66
2702364;42
5745449;98
8334027;10
16719116;1
9741725;39
6492440;23
15434918;6
948141;133
5621189;78
7579450;19
14476523;7
7907450;31
817848;112
6023052;0
136048;112
13079224;1
16484795;0
13535942;19
6007996;0
15178078;32
7540534;3
12597311;11
6036062;0
11868871;30
17505027;4
10855140;3
363476;213
14098944;16
599134;5
4018474;49
17382233;2
3855204;7
12865134;22
2085786;34
17617857;0
12601282;17
15394619;0
617952;19
15922875;2
16569048;4
6682391;57
4154195;0
7660331;67
12509802;43
16146031;17
13799102;27
3855099;3
9851949;17
16890129;13
18089272;0
17439372;0
17736321;0
761159;228
17864441;2
7865986;0
2099212;47
8454596;1
10914190;0
7648651;31
6487205;2
4340187;13
15046681;31
12180519;3
17146531;0
16740624;7
11165949;0
3431701;20
13513322;33
13967638;1
561149;8
11670839;78
10594739;9
1091639;42
7230888;0
3113145;21
17987035;0
6963940;9
11242727;31
13063675;0
13459484;0
15669484;0
14879440;74
15167073;8
16357005;24
15782241;0
8364069;20
3622178;219
16083501;21
16013414;2
8809884;0
1470932;29
12620921;46
6681986;41
6124220;15
11539103;6
781012;10
4153513;28
14245336;0
1364784;65
54790;170
16037809;8
14924049;37
8965478;25
6834233;11
17580509;0
14425190;28
4232982;4
13098796;28
12079545;0
16923732;10
1266398;10
15291323;7
14927636;7
5193530;34
16400714;16
16204424;7
14276802;12
13727311;7
13780991;12
477652;5
3860668;0
12585206;62
7472531;61
17492796;4
524003;192
3172226;88
15812644;11
15526014;7
11883337;4
13860105;1
17811741;1
17648404;0
11418947;12
10406938;14
3097328;48
4596316;53
15765954;5
13414026;2
9498579;3
13469007;0
16910453;0
3694540;3
3506152;4
7434098;21
13892058;0
13427874;2
15505941;30
8591188;4
13912032;1
8039789;26
16385083;10
16522994;0
3733819;3
548995;91
17754022;0
7064273;1
17726373;0
6336425;0
13722281;22
887717;36
7759957;52
8796796;3
4799940;8
7796024;4
11814066;4
6797552;51
16875193;2
16112079;2
3764496;7
7282492;0
15892938;8
15961650;8
8791177;2
374568;51
9268644;2
5799675;48
7704180;20
740200;12
12811487;12
14517246;3
4626346;57
1482007;72
5332205;1
17904558;0
883469;56
17709941;0
15758205;1
16745343;1
2975510;10
13860148;4
4890957;9
8495664;13
4767419;14
17460059;1
1283681;12
6636366;8
15715749;0
13087391;32
7786523;49
7397762;0
9894805;5
11805388;4
4038339;196
12510668;0
545781;15
577533;58
8630378;8
11564942;1
17722132;0
15655264;2
12751530;3
17696879;0
13988909;13
14620999;4
17916222;1
6790472;29
15231056;26
12620364;23
13663719;1
16231125;0
9380844;1
17596826;2
668753;61
1225927;7
15713297;1
4274372;2
11545440;2
4741021;1
1771771;35
11667175;45
13573717;12
1739666;0
13717023;5
11195428;6
17051495;5
17822976;0
12985391;0
8027653;14
6286250;25
9145502;31
18058414;0
1874165;105
16832368;9
15868679;24
14107434;18
14806012;4
16558262;8
4844079;14
431806;87
16064306;0
10005601;21
17156104;0
17959866;0
9040890;22
13611167;5
17879833;0
9266837;2
12726787;4
12681076;14
12808346;11
13434942;24
12001805;0
13669483;17
13388645;42
6720443;187
14289508;0
12747373;2
9281034;7
8181351;0
17842959;3
18089768;0
15788128;13
16025541;9
10799398;19
2094755;4
15593453;4
8466968;41
7705470;31
2013712;63
5589621;5
6558785;6
12836834;11
14541338;11
14272117;1
12959860;0
17615698;2
14197808;11
10776306;0
6478969;9
16423991;2
15243447;6
12490526;2
16720622;1
13601485;3
15521908;3
8449567;10
722199;1
16112690;2
6389319;79
9325230;30
15805606;2
4876822;29
3836641;40
5803594;51
6919048;28
6280508;3
9835774;0
3393636;31
5513820;8
12002035;23
435789;44
16281153;1
1288406;3
15810531;0
4380996;0
3124067;53
182862;83
10147993;14
3336119;26
176678;57
14712301;2
12190450;3
2654187;20
5544161;6
16979297;0
12130456;4
17093853;0
16269439;1
17524980;0
16986489;9
4504302;49
3553679;9
7758336;16
2288539;61
11507787;16
16601790;11
1552251;21
11826366;0
15837048;1
10557616;0
1795399;13
9255607;4
9093161;30
407579;16
935026;225
13287517;0
15805615;5
18538812;0
7678599;36
11737563;18
1840711;94
6478402;3
6538160;0
1444607;25
15582808;4
826314;7
1359886;20
10203339;6
7047428;0
15838411;4
7114852;21
14161505;0
14913422;7
3451661;0
12558370;14
15294693;6
3975403;23
11418989;1
4742077;2
10975389;1
11664287;17
6537889;56
7969599;12
18087133;0
13633903;1
14929245;9
16695877;0
11426903;3
10882132;16
17616977;0
9507765;0
5097149;0
12156867;23
520642;4
11992570;11
18100781;0
16223030;1
9084945;5
17985202;0
13235163;2
12995467;4
17902292;1
15763237;0
5978854;4
14424850;6
17439998;0
13792460;17
1026242;0
11687339;1
6419350;13
13583091;0
9601054;33
3513150;13
13667037;2
18100536;0
12941382;0
6703681;0
4928635;53
17071290;3
16806247;0
6818064;16
7817036;3
10541382;49
17801787;0
6477160;0
13679026;1
10464183;20
6182538;27
685152;14
16745286;4
11271856;30
13344457;0
9816762;0
2816468;30
1470422;2
2409002;1
16385616;0
488097;4
2506953;6
12975835;18
1174292;0
9285669;77
694867;51
12803367;34
15934818;8
6131459;31
15695879;7
13598039;126
4023226;121
16628237;10
9670083;5
18051043;0
2056031;149
5977197;1
17380982;0
5178550;1
6965097;50
10632011;86
13190733;54
17243915;6
2068792;2
17761605;2
525277;297
7965088;7
11954971;17
16435679;15
6486565;8
6320287;23
18038564;0
15696132;25
6617380;59
16053709;3
6782807;0
13474060;86
16319424;1
13993747;0
13219456;22
6212315;10
17930771;0
13581777;3
14465109;58
2923089;13
16722483;8
1206122;15
2954308;3
11983038;14
785506;9
16865831;8
7919524;8
17774329;0
970485;43
9160220;1
15318138;16
13489841;0
6445296;40
6382192;2
3621188;9
17267431;0
15521319;10
198314;22
13893850;6
17210137;0
11774591;5
609801;1
13963613;0
828167;44
16609048;5
12320807;7
17963109;0
5748394;2
16792451;1
4907694;45
4818802;4
16184158;1
2544640;0
11028671;30
6043569;0
17937669;1
13967468;0
5563493;4
13825238;0
16296684;0
7108516;7
9254444;12
473389;8
17132303;1
6702533;0
16944475;4
568190;146
8494396;1
13310604;1
4686287;39
15578903;8
13622671;3
17778667;0
14736627;5
18102176;0
716246;0
15865350;0
10534069;16
16094640;0
4132363;164
6207137;7
16585190;1
12260626;14
26571;6
8797816;1
12998231;7
16829486;0
15498951;2
8729317;1
15199777;1
15197421;0
8639735;38
6517293;0
11601486;21
4188319;59
15626967;2
11847828;1
2743600;1
3467798;1
7031649;27
17851574;0
11508646;9
11155331;17
17413846;0
8493437;8
15575782;7
9510577;0
11604504;8
179572;61
16925858;2
1010493;3
3576308;15
9103602;105
10925940;83
949854;151
13910497;1
14218913;0
3464893;49
10543821;4
13163522;6
2905934;4
14869870;19
10430864;58
14346632;21
39742;376
14645775;6
14196720;1
17040114;0
14234018;26
11664988;0
7091392;83
6343140;2
1218652;5
5690903;58
1448580;33
44520;33
16424737;1
592777;1
4769578;77
3354853;21
16016520;0
2867004;0
10686358;0
18135283;0
10946235;11
16085096;2
4295108;7
13390068;14
15441451;4
13221548;8
4331214;34
14573026;0
6506164;5
13910515;6
10456737;58
13472849;2
2501542;8
10425572;4
518960;169
9585444;0
10025935;2
15350553;4
7255241;6
668479;43
15326621;4
3860695;5
15921925;8
17901366;0
6563064;162
17507911;3
4257897;19
3382630;19
1283870;65
14289482;9
16091016;14
15879219;3
15118056;45
13898710;18
10182539;1
6238445;109
17972094;0
6908609;102
17725492;0
4735412;50
7401120;12
14063562;7
7576310;55
15958271;0
1809816;27
17637238;1
5974127;92
721831;9
11580388;61
3620685;1
6174850;11
14071630;0
17453051;2
8337884;11
14176472;6
17584543;0
12123806;75
15466444;1
17846933;1
17620102;0
5817222;90
12755268;26
639899;188
3356367;17
6331712;98
10130641;2
13634980;1
5639157;108
14046107;20
4573540;18
8315932;19
8283806;3
5260429;94
17151820;2
17792060;0
5062060;43
5371540;58
13475757;4
14061933;9
7737075;8
7641420;63
3425435;43
17633803;3
728978;141
18101727;0
17409160;4
15049927;20
8764530;9
13385307;25
6771751;0
17935348;0
6897847;134
540937;144
5790923;68
14233055;1
1924289;43
16075363;1
6094591;30
2484622;72
3861136;0
4947067;9
8810041;0
1143010;39
8421375;3
13729667;51
15433412;5
11544975;1
17819696;0
14869197;8
4087580;10
16895728;10
12505599;74
1496117;108
19864;18
3653355;108
17087856;3
12278791;98
12350278;44
17819565;0
8304499;2
17266045;7
18007155;0
12016879;12
8012016;115
13422227;3
3465359;130
13456237;5
12841472;10
1636170;31
10288055;70
13401270;77
15128601;17
13509563;26
8179336;36
13911588;42
2765717;8
5194985;20
17500732;9
18047501;0
8754976;32
16571690;0
5802369;33
15373188;0
3574841;224
16490797;10
17879735;0
8469691;10
10038368;0
7362416;0
1956372;115
5026978;75
3811701;3
17398227;3
11198586;4
13520512;39
10175363;74
10666717;1
7121326;9
15312020;5
16648913;17
12597310;63
6860952;47
8858668;59
17541730;6
11083903;0
3445805;6
2068796;1
12391652;22
17828876;0
4160240;1
11295745;65
13520856;0
10134321;23
13553712;0
4593163;16
12535748;10
45807;16
11826624;7
15597222;0
11989196;29
7899729;1
11319108;1
1061185;15
17802908;0
13510273;0
17019130;7
14950817;3
4330844;81
4334151;35
17460765;2
8261224;32
12292259;37
7177169;139
15163885;30
552710;27
14765322;23
15784155;16
14599465;2
10977741;30
6773201;7
4837819;2
15154841;13
17293878;2
6772493;10
14939994;3
3826572;36
10442982;0
6899991;5
3392806;44
15505044;6
17897946;1
11286775;70
15597738;41
8409136;61
15355077;3
14344774;28
3818393;2
8545102;0
5063884;7
1460893;56
191661;129
16342824;16
17620313;0
3588273;0
14937843;20
5285115;27
18070452;0
14835141;7
12560569;28
6696519;51
461132;15
1404038;14
16517677;0
12915444;5
15259954;38
11865255;5
7252091;11
1713499;2
13745931;21
13740681;1
8905082;1
15464176;2
6980520;38
17014272;1
26823;15
11031434;10
8148050;0
7432394;0
780397;18
17765189;1
2662505;22
4473361;10
16182220;15
4202733;16
15607431;0
7494777;0
5327846;8
7978309;9
18067366;0
17854089;0
3666486;109
5118908;3
14349207;0
11883513;6
16011511;14
13063089;3
13876383;6
10063736;17
11752363;22
12303494;1
15242371;2
13010830;0
12895434;9
15510494;1
14372147;3
9471684;115
9128910;138
13616375;65
6429068;6
5147744;23
13758500;22
14099709;1
5511208;115
9206052;52
15366152;2
15020646;2
7359826;15
5389230;70
13220744;37
7598513;3
10063730;5
15729253;5
13934525;1
16322022;1
1079722;70
8790721;14
7943778;1
6892147;1
15673314;8
17605321;0
16463906;13
14088980;22
16687219;5
5004249;0
16702853;1
12374082;19
12371626;0
11184537;18
13206269;0
11542931;25
7841877;33
11562455;2
9612103;6
14525351;4
15751301;0
13812037;0
9253323;8
6332843;1
10762830;59
7583119;29
15713797;0
16777599;8
18001476;0
545174;4
13346561;19
8446896;63
12726640;0
13614692;1
17002094;4
5935949;120
13896957;0
17785445;0
16954738;2
15001584;0
5966006;0
5265244;2
12827263;1
10443115;3
15557126;0
18004428;0
17093822;0
1755383;0
12128036;7
15126556;17
17636859;1
169325;39
6723826;10
2218860;10
15426759;16
7174517;1
12786739;14
8659526;2
3018510;7
15794636;1
18056565;0
17343206;2
12627092;4
11844156;7
14862474;10
14609108;30
13857625;0
11174075;65
11804524;2
3037940;34
7050987;15
9948089;36
14262111;9
14046771;4
6881105;28
15607646;0
17324816;2
7537217;30
15049692;6
10082400;20
7640724;49
8308895;3
18066296;0
17731144;0
17957775;0
15247674;36
17352455;5
15886936;4
10381178;0
11103282;0
11300516;10
2913758;2
16867707;16
12358622;6
16717289;8
10902660;11
12351834;13
12878760;5
8606517;52
16452938;6
9783022;2
4348499;61
12502835;6
17789734;0
9891610;0
16398593;4
5951014;3
17554606;0
12208204;6
13725866;0
6114220;52
17462715;1
5948665;99
9913988;0
3058834;51
5508859;24
13874765;27
1939420;12
14260841;1
10132321;11
925339;95
11670736;33
17632114;0
13407804;2
17440952;5
16061629;35
70311;19
15541284;25
13575342;33
3068254;29
3428746;21
1219489;75
9650088;11
24805;1
513848;38
7592208;63
1859046;37
2383534;10
14226151;1
1765358;8
913536;13
851311;8
9729783;37
9730146;4
7567492;66
261878;250
15006808;3
3536734;19
6353877;0
2707743;95
16309782;15
12507353;25
4283391;9
870704;62
4241100;19
1459915;7
1427336;75
16954683;2
12239333;8
1361857;60
11167842;0
5677942;2
1541377;3
725242;29
12109391;2
1582239;2
16519292;0
17763677;0
14569920;0
16524955;0
8044888;45
15841152;9
8937265;7
12338467;0
17734315;0
4131994;14
16980086;0
5554860;0
12794213;21
17262384;14
16016626;2
6864659;32
16438316;2
17857208;0
6978964;37
17847533;0
13592720;0
9592505;1
1366943;7
705466;1
17373985;0
13621444;12
9623767;17
18087158;0
8915060;1
13840216;0
14166314;7
16038916;18
4361146;17
7931796;11
7932009;17
16048827;2
15556604;0
14961812;1
17100769;0
336938;16
14534791;2
2386388;79
5833366;5
7599303;11
10546456;83
110719;8
7051455;101
13710604;28
17236747;0
8380505;1
17841797;2
16765356;7
15837747;5
14279801;60
11270480;0
9211704;67
3113226;53
9245072;0
14019593;23
761015;40
169753;210
6559560;156
18028017;1
15668972;0
14606377;35
17489545;8
17951621;0
14184054;15
4026924;45
16022357;0
17988606;0
2518034;163
17325466;0
17227138;0
4642674;10
17026384;4
2247751;48
772967;129
5458016;23
16238228;1
13648289;13
13744974;0
17587681;5
16656191;0
7740638;7
12678844;40
8878034;67
1768203;86
17181251;0
13958126;12
3861002;0
6415505;0
2482394;145
14933295;5
16702606;8
14605938;2
1202537;0
14865090;11
9457772;87
12078863;0
16518383;10
16146904;13
15452937;16
15451661;11
9543984;90
2114584;93
9913389;5
15385611;9
5981095;61
5260595;138
5409077;18
14354063;23
17205668;0
5835176;50
5999278;75
8361265;104
16040928;22
7233336;3
5557440;54
9811609;80
16109081;1
12439094;19
1396445;141
13909791;36
16278410;0
11821663;6
7868538;65
16014130;10
9722861;67
15162524;39
15317604;19
17543887;7
4566776;34
6890372;1
5611639;14
15278012;24
10819448;10
8624641;10
15439435;16
14620189;43
2338390;17
1086124;3
4329851;51
14257720;15
9539049;1
756143;25
17598320;1
16263448;1
17496947;8
5170938;204
3183088;1
1843133;1
14325021;0
2590506;10
6023081;0
16386045;0
18019822;0
5206353;104
3860173;2
4383859;67
17535577;0
13402286;16
11716618;62
8334816;34
17427098;0
1742183;160
12574515;0
4677501;15
1644403;175
8916524;2
200258;0
16930839;0
13809648;48
6265234;0
15929457;7
18059099;0
13601412;20
6161463;3
11731967;2
7590341;82
15833630;2
3811130;0
16022202;0
13887097;0
15790206;14
15014198;29
6980777;80
13213088;3
8332052;23
8267151;3
13259665;0
16110483;2
14311926;10
785559;64
17746941;0
225462;110
8717690;88
13568690;2
3550820;0
13585331;29
6279281;175
10806095;9
7333161;87
4338478;0
789681;91
4277639;60
8021172;78
17301393;2
17431779;2
16021494;0
14374077;10
16021929;0
14242770;34
7689303;10
8799888;108
16467969;32
1917537;128
16464496;33
17829085;0
1608296;21
13534894;24
13535203;15
12844740;0
3045724;55
17561528;3
11597263;1
18071870;0
3143400;143
15023895;1
3133958;35
4812872;29
12807691;47
1203151;24
18047789;0
13343704;34
9182287;79
18030968;0
8611791;9
16393729;39
16852774;6
9087646;104
12528444;3
8569433;33
3772268;3
10509655;0
11632428;25
13429763;1
13234026;0
750257;16
16361608;7
16446666;0
13956968;8
11335859;54
14248389;32
18087055;0
11687077;2
3855713;6
15913325;1
9883101;50
17548923;1
7979460;10
15548432;14
13089398;9
1617956;31
1089152;137
7180592;37
3706729;103
17932832;0
10161305;26
9506096;17
16713824;1
13893953;3
17520638;1
9883116;2
16872465;0
16487258;28
9987865;0
2338557;51
18030678;0
15947706;5
17367026;5
887816;56
17486133;0
12679457;1
5711745;61
13634172;7
13759991;0
17896731;0
9290405;1
16627399;0
3919853;4
13132600;33
6611449;0
11094912;0
4772019;67
13012571;49
2068722;1
6822839;5
14949500;28
15261742;36
11157449;0
2114493;140
16841195;7
1826031;97
2156239;36
15269615;18
946453;23
9040724;76
2095069;154
5307302;4
3800340;10
15628766;2
5437089;0
6038957;0
4708827;30
8878941;0
8078367;16
10509732;2
17776343;0
6565412;11
11611597;53
6229677;0
9693959;28
15984632;5
344799;30
10588766;3
15696610;0
16449303;0
15672343;0
5097623;38
10649553;1
17136322;0
5623088;0
15765960;7
16849985;0
5044640;17
11527252;0
14464866;1
16646591;1
17034103;12
15585534;19
10662917;2
15574744;14
13792962;0
13530172;4
4679716;16
18037225;0
13477810;0
17568223;2
15806290;6
8734259;1
6630461;0
1522711;2
1519516;1
9916207;14
15339424;3
11280537;0
8512092;0
16240855;2
13706061;7
3815391;0
12207588;36
9434014;3
16449961;9
13900181;9
1434789;13
3670488;0
16925839;2
830428;5
14603564;8
12449187;4
8321472;124
12883981;0
17954869;0
1608209;45
13651213;2
8528760;0
13651618;22
13182454;0
17972565;0
12863252;0
17163932;7
7962077;25
17951202;0
14880215;11
14878825;46
12196652;4
18089648;0
14164181;26
18093830;0
14425166;35
14852766;15
6132582;2
16614320;2
17678527;0
14399261;12
2630673;73
5131925;47
4575181;49
7786679;67
14759993;0
6111366;9
11381729;21
1267238;38
10923447;97
13555824;39
3524075;2
5820149;61
14769182;4
4383973;32
14051425;14
7317218;0
14743265;0
14678103;22
10201661;48
6859421;54
16433300;1
16867980;2
14411168;46
13985137;12
13656232;71
9817606;0
16240961;3
3358639;201
16201752;21
14562883;0
9367812;46
3222550;39
15030768;11
6950481;18
3457207;76
5736797;74
2139598;78
9291794;121
3091035;79
4722678;16
13022873;20
10164112;76
17375892;5
1114960;88
14346194;0
5842217;78
13908187;44
2800948;64
12358303;20
15043874;3
17826217;1
5177966;16
13691956;34
13755327;16
4659571;80
16109272;24
15365955;24
12346352;3
11099220;59
11203682;3
18072915;0
5438590;3
13499800;21
16853316;6
15053823;19
319658;114
17102487;11
1194316;260
11724831;65
7220564;101
15719217;32
16489427;3
13213054;2
18092049;0
2364463;124
16641307;0
12749503;41
6621738;74
17793323;1
821556;4
16838525;4
17279997;4
13395253;6
11332219;39
2765878;18
11771088;63
16451814;17
893056;0
13768330;3
1639471;136
11550179;6
215377;0
16673027;11
2847041;26
684744;85
14770511;1
6605890;122
12272825;89
4732455;108
12202666;72
14725727;21
14004526;1
7745816;5
17509231;0
8068242;7
13380302;79
4237758;19
15281754;20
2731796;99
991697;67
5587753;34
4675684;29
15863848;2
15928713;3
17519268;6
9385154;86
4109879;192
15229880;14
15443345;21
3818357;2
15038755;43
3046083;4
3055625;19
16355237;0
9400744;3
13474394;15
9044602;35
12883625;45
3782713;5
7257565;16
5188300;193
5794968;72
6254053;10
782797;24
16021966;22
5515822;74
13898797;0
3012570;3
259249;86
16082473;5
1458618;2
214000;100
9384196;35
12006599;47
1468987;61
8584924;52
3473045;35
12582411;4
2816988;37
14799826;1
13648336;0
2113275;91
4306286;11
17374582;3
15052231;22
13016931;1
16426031;14
15844235;4
2000989;105
13404513;9
1007532;132
12726892;99
17418353;3
3950979;7
1717787;89
16134982;5
10759148;24
7672472;34
17207672;7
16485612;20
689444;150
13034683;6
1584037;23
18088585;0
14135243;3
11648345;27
5336454;31
9948406;15
8554556;51
16551075;5
14479313;8
9914868;60
12867848;22
4265472;17
13959072;7
11406591;75
18093055;0
16092627;9
5147793;6
17799729;0
4905237;46
11660869;2
16646541;8
14315079;47
16120196;0
13557090;1
1877039;4
497706;118
6485459;0
16379043;1
4004463;0
400303;263
1050948;71
10110463;13
6308206;2
16265040;10
16791225;5
18093383;0
11014492;8
15404978;22
17251783;3
17019062;0
15696373;23
5638366;10
15193714;0
16715691;1
16475251;0
16061585;15
15600041;1
16009793;9
15517789;8
9935280;7
7003969;44
17762660;0
413240;46
12339862;8
17858569;1
6890327;0
16190768;0
12921634;29
13906735;0
17094829;1
